Pokedex_ID,Name,HP,Attack,Defense,SpAtk,SpDef,Speed,Total_Stats,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
1017,Ogerpon-Cornerstone,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1017,Ogerpon-Teal-Tera,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,Ogerpon-Wellspring-Tera,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1017,Ogerpon-Hearthflame-Tera,80,120,84,60,96,110,550,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1017,Ogerpon-Cornerstone-Tera,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1018,Archaludon,90,105,130,125,65,85,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1019,Hydrapple,106,80,110,120,80,44,540,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020,Gouging Fire,105,115,121,65,93,91,590,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021,Raging Bolt,125,73,91,137,89,75,590,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Iron Boulder,90,120,80,68,108,124,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1023,Iron Crown,90,72,100,122,108,98,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1024,Terapagos,90,65,85,65,85,60,450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1024,Terapagos-Terastal,95,95,110,105,110,85,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1024,Terapagos-Stellar,160,105,110,130,110,85,700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025,Pecharunt,88,88,160,88,88,88,600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
